""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"6063","10328276","104659506","METRO","Supermarket","656 EGLINTON AVE E","43.71124","-79.37865","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-01-27","S - Significant","Notice to Comply","",""
"6064","10328276","104659534","METRO","Supermarket","656 EGLINTON AVE E","43.71124","-79.37865","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-29","M - Minor","Notice to Comply","",""
"6065","10328276","104659534","METRO","Supermarket","656 EGLINTON AVE E","43.71124","-79.37865","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-29","M - Minor","Notice to Comply","",""
"6066","10328534","104680174","METRO","Supermarket","100 LYNN WILLIAMS ST","43.63958","-79.41727","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-27","M - Minor","Notice to Comply","",""
"6067","10328534","104707207","METRO","Supermarket","100 LYNN WILLIAMS ST","43.63958","-79.41727","Pass","2","","2020-06-25","","","",""
"6068","10328534","104759255","METRO","Supermarket","100 LYNN WILLIAMS ST","43.63958","-79.41727","Pass","2","","2020-10-06","","","",""
"6069","10328991","104711913","METRO","Supermarket","201 LLOYD MANOR RD","43.67519","-79.55549","Pass","2","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2020-07-06","M - Minor","Notice to Comply","",""
"6070","10328991","104711913","METRO","Supermarket","201 LLOYD MANOR RD","43.67519","-79.55549","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2020-07-06","M - Minor","Notice to Comply","",""
"6071","10329938","104654921","METRO","Supermarket","3142 YONGE ST","43.72683","-79.40311","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-01-21","M - Minor","Notice to Comply","",""
"6072","10329938","104654921","METRO","Supermarket","3142 YONGE ST","43.72683","-79.40311","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-21","M - Minor","Notice to Comply","",""
"6073","10329938","104654921","METRO","Supermarket","3142 YONGE ST","43.72683","-79.40311","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-21","M - Minor","Notice to Comply","",""
"6074","10329969","104687385","METRO","Supermarket","444 YONGE ST","43.66062","-79.38404","Pass","2","","2020-03-10","","","",""
"6075","10339866","104642758","METRO","Supermarket","1500 ROYAL YORK RD","43.69163","-79.53185","Pass","2","","2020-01-02","","","",""
"6076","10349719","104680032","METRO","Supermarket","2155 ST CLAIR AVE W","43.67036","-79.47353","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-28","M - Minor","Notice to Comply","",""
"6077","10349719","104724438","METRO","Supermarket","2155 ST CLAIR AVE W","43.67036","-79.47353","Pass","2","","2020-07-27","","","",""
"6078","10449414","104666643","METRO","Supermarket","600 SHEPPARD AVE W","43.75557","-79.43973","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-06","M - Minor","Notice to Comply","",""
"6079","10449414","104666643","METRO","Supermarket","600 SHEPPARD AVE W","43.75557","-79.43973","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-02-06","M - Minor","Notice to Comply","",""
"6080","10449414","104666643","METRO","Supermarket","600 SHEPPARD AVE W","43.75557","-79.43973","Pass","2","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2020-02-06","M - Minor","Notice to Comply","",""
"6081","10558847","104723016","METRO","Supermarket","20 CHURCH AVE","43.77423","-79.41316","Pass","2","","2020-07-23","","","",""
"6082","10685718","104680598","METRO","Supermarket","6201 BATHURST ST","43.79099","-79.44515","Pass","2","","2020-02-28","","","",""
"6083","10455736","104736099","METRO - BENTO NOUVEAU","Food Take Out","3090 BATHURST ST","43.71941","-79.43021","Pass","2","","2020-08-17","","","",""
"6084","9010038","104684200","METRO HALL CHILD CARE CENTRE","Child Care - Food Preparation","55 JOHN ST","43.64601","-79.38921","Pass","2","","2020-03-05","","","",""
"6085","10608658","104665920","METRO PIZZA AND CHICKEN","Food Take Out","1856 KEELE ST, Unit-1","43.69071","-79.47413","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-05","M - Minor","Notice to Comply","",""
"6086","10716530","104760976","MEXITACO","Restaurant","2496 KINGSTON RD","43.71083","-79.24881","Pass","2","","2020-10-05","","","",""
"6087","9010067","104745793","MEZES","Restaurant","456 DANFORTH AVE","43.67813","-79.3503","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-09-03","M - Minor","Notice to Comply","",""
"6088","9010067","104745793","MEZES","Restaurant","456 DANFORTH AVE","43.67813","-79.3503","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2020-09-03","S - Significant","Corrected During Inspection","",""
"6089","10718948","104774065","MEZON LATINO","Food Court Vendor","9 MILVAN DR, Unit-201","43.75125","-79.55202","Pass","2","Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b) ","2020-11-06","NA - Not Applicable","Notice to Comply","",""
"6090","9010069","104770199","MEZZA NOTTE TRATTORIA","Restaurant","5304 YONGE ST","43.77266","-79.41411","Pass","2","","2020-10-30","","","",""
"6091","10698327","104656624","MI FUEL","Food Store (Convenience/Variety)","5818 SHEPPARD AVE E","43.79661","-79.22859","Pass","1","Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b) ","2020-01-22","NA - Not Applicable","Notice to Comply","",""
"6092","10698655","104659084","MI HITO SUSHI LABORATORY","Food Court Vendor","55 AVENUE RD","43.67121","-79.39441","Pass","2","","2020-01-23","","","",""
"6093","10594172","104661149","MI'HITO SUSHI LABORATORY","Restaurant","285 COLLEGE ST","43.65754","-79.40089","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-01-30","S - Significant","Corrected During Inspection","",""
"6094","10594172","104661149","MI'HITO SUSHI LABORATORY","Restaurant","285 COLLEGE ST","43.65754","-79.40089","Pass","2","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2020-01-30","S - Significant","Corrected During Inspection","",""
"6095","10697759","104652538","MI'HITO SUSHI LABORATORY","Food Take Out","322 YONGE ST","43.65714","-79.38158","Pass","3","","2020-01-16","","","",""
"6096","10712144","104737668","MIAMI WINGS","Restaurant","594 MARLEE AVE","43.70933","-79.44419","Pass","2","","2020-08-19","","","",""
"6097","9015419","104677731","MICHAEL GARRON HOSPITAL","Institutional Food Services","825 COXWELL AVE","43.68983","-79.32495","Pass","3","","2020-02-25","","","",""
"6098","10270893","104729678","MICHAEL'S WEST INDIAN FLAVOR","Food Take Out","3067 LAKE SHORE BLVD W","43.59942","-79.51018","Pass","2","","2020-08-04","","","",""
"6099","10522415","104661118","MICHEL'S BAGUETTE","Food Court Vendor","199 BAY ST","43.64837","-79.37993","Pass","2","","2020-01-29","","","",""
"6100","9010093","104663746","MICHEL'S BAKERY CAFE","Restaurant","3401 DUFFERIN ST, Unit-R2","43.72608","-79.45147","Pass","3","Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) ","2020-02-03","C - Crucial","Notice to Comply","",""
"6101","9010093","104663746","MICHEL'S BAKERY CAFE","Restaurant","3401 DUFFERIN ST, Unit-R2","43.72608","-79.45147","Pass","3","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2020-02-03","S - Significant","Notice to Comply","",""
"6102","9010093","104663746","MICHEL'S BAKERY CAFE","Restaurant","3401 DUFFERIN ST, Unit-R2","43.72608","-79.45147","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-03","M - Minor","Notice to Comply","",""
"6103","9010093","104664116","MICHEL'S BAKERY CAFE","Restaurant","3401 DUFFERIN ST, Unit-R2","43.72608","-79.45147","Pass","3","","2020-02-04","","","",""
"6104","10656015","104710612","MICHI SUSHI","Restaurant","126 WILLOWDALE AVE","43.7651","-79.40047","Pass","3","","2020-06-29","","","",""
"6105","10693881","104645807","MICK & BEAN LATIN BAR & LOUNGE","Restaurant","1635 LAWRENCE AVE W","43.70463","-79.49224","Pass","2","","2020-02-13","","","",""
"6106","10693881","104748156","MICK & BEAN LATIN BAR & LOUNGE","Restaurant","1635 LAWRENCE AVE W","43.70463","-79.49224","Pass","2","","2020-09-09","","","",""
"6107","9023251","104668624","MICK E. FYNN'S","Restaurant","45 CARLTON ST, Unit-1","43.66139","-79.38044","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-10","M - Minor","Notice to Comply","",""
"6108","9023251","104668624","MICK E. FYNN'S","Restaurant","45 CARLTON ST, Unit-1","43.66139","-79.38044","Pass","2","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2020-02-10","M - Minor","Notice to Comply","",""
"6109","9023251","104668624","MICK E. FYNN'S","Restaurant","45 CARLTON ST, Unit-1","43.66139","-79.38044","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-02-10","NA - Not Applicable","Notice to Comply","",""
"6110","9023251","104668624","MICK E. FYNN'S","Restaurant","45 CARLTON ST, Unit-1","43.66139","-79.38044","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2020-02-10","M - Minor","Notice to Comply","",""
"6111","9023251","104720726","MICK E. FYNN'S","Restaurant","45 CARLTON ST, Unit-1","43.66139","-79.38044","Pass","2","","2020-07-20","","","",""
"6112","10490577","104653458","MIDWAY GRILL","Food Take Out","100 PRINCES BLVD","43.63501","-79.41119","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-17","S - Significant","Corrected During Inspection","",""
"6113","10533200","104658173","MII SANDWICH CO","Restaurant","3401 DUFFERIN ST","43.72608","-79.45147","Pass","2","Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5)","2020-01-24","NA - Not Applicable","Notice to Comply","",""
"6114","10652000","104682709","MIKAKU","Restaurant","6180 YONGE ST, Bldg-6180","43.79336","-79.41919","Pass","2","","2020-03-05","","","",""
"6115","10517516","104708954","MIKE'S FISH MARKET","Supermarket","2901 BAYVIEW AVE, Unit-133","43.76923","-79.38837","Pass","1","","2020-06-29","","","",""
"6116","10583117","104783025","MIKE'S FISH MARKET","Fish Shop","1539 AVENUE RD","43.72318","-79.4157","Pass","2","","2020-12-02","","","",""
"6117","10542310","104718455","MIKU","Restaurant","20 BAY ST","43.64155","-79.37741","Pass","3","","2020-07-17","","","",""
"6118","10250210","104684763","MILAGRO RESTAURANT AND CANTINA","Restaurant","50 JOHN ST","43.64562","-79.3895","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-03-05","S - Significant","Corrected During Inspection","",""
"6119","9420567","104747954","MILANO'S PIZZA","Food Take Out","3886 BLOOR ST W","43.64052","-79.54208","Pass","2","","2020-08-31","","","",""
"6120","10312078","104667187","MILDRED'S TEMPLE KITCHEN","Restaurant","85 HANNA AVE","43.64007","-79.41982","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-02-06","M - Minor","Notice to Comply","",""
"6121","10312078","104667187","MILDRED'S TEMPLE KITCHEN","Restaurant","85 HANNA AVE","43.64007","-79.41982","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-02-06","S - Significant","Corrected During Inspection","",""
"6122","10312078","104728390","MILDRED'S TEMPLE KITCHEN","Restaurant","85 HANNA AVE","43.64007","-79.41982","Pass","3","","2020-07-31","","","",""
"6123","9007762","104690292","MILES NADAL J.C.C. NURSERY SCHOOL","Child Care - Catered","750 SPADINA AVE","43.66664","-79.40379","Pass","2","","2020-03-13","","","",""
"6124","10486853","104652188","MILESTONES","Restaurant","10 DUNDAS ST E","43.65669","-79.38069","Pass","3","","2020-01-16","","","",""
"6125","10486853","104673322","MILESTONES","Restaurant","10 DUNDAS ST E","43.65669","-79.38069","Pass","3","","2020-02-18","","","",""
"6126","10491722","104685454","MILESTONES STC","Restaurant","300 BOROUGH DR","43.77629","-79.25802","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ","2020-03-10","S - Significant","Corrected During Inspection","",""
"6127","10491722","104685454","MILESTONES STC","Restaurant","300 BOROUGH DR","43.77629","-79.25802","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-03-10","S - Significant","Corrected During Inspection","",""
"6128","10491722","104685454","MILESTONES STC","Restaurant","300 BOROUGH DR","43.77629","-79.25802","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-03-10","M - Minor","Notice to Comply","",""
"6129","10491722","104685454","MILESTONES STC","Restaurant","300 BOROUGH DR","43.77629","-79.25802","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-03-10","S - Significant","Corrected During Inspection","",""
"6130","10672540","104655318","MILK MART CONVENIENCE","Food Store (Convenience/Variety)","1034 PAPE AVE","43.68962","-79.34925","Pass","1","","2020-01-21","","","",""
"6131","10660498","104655563","MILKY'S","Food Take Out","760 DUNDAS ST W","43.65228","-79.40691","Pass","2","Operate food premise - fail to provide equipment for cleaning and sanitizing utensils as required - Sec. 18","2020-01-21","S - Significant","Notice to Comply","",""
"6132","10660498","104655563","MILKY'S","Food Take Out","760 DUNDAS ST W","43.65228","-79.40691","Pass","2","Fail to sanitize multi-service articles after use - Sec. 21(1)","2020-01-21","S - Significant","Notice to Comply","",""
"6133","10660498","104655926","MILKY'S","Food Take Out","760 DUNDAS ST W","43.65228","-79.40691","Pass","2","","2020-02-03","","","",""
"6134","10251751","104690404","MILL STREET BREW PUB","Restaurant","55 MILL ST, Unit-63","43.65072","-79.35803","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2020-03-13","M - Minor","Notice to Comply","",""
"6135","10369058","104737516","MILLENIUM BAKE HOUSE","Bakery","501 PASSMORE AVE, Unit-21","43.8295","-79.25389","Pass","2","","2020-08-19","","","",""
"6136","10538951","104645831","MILLIE PATISSERIE & CREAMERY","Restaurant","36 CHARLOTTE ST","43.64664","-79.39426","Pass","3","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2020-01-08","NA - Not Applicable","Notice to Comply","",""
"6137","10538951","104645831","MILLIE PATISSERIE & CREAMERY","Restaurant","36 CHARLOTTE ST","43.64664","-79.39426","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2020-01-08","S - Significant","Corrected During Inspection","",""
"6138","10538951","104645831","MILLIE PATISSERIE & CREAMERY","Restaurant","36 CHARLOTTE ST","43.64664","-79.39426","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-08","M - Minor","Notice to Comply","",""
"6139","10427267","104648625","MILLWOOD BREAD & BUTTER","Restaurant","507 MOUNT PLEASANT RD","43.7016","-79.38713","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-13","NA - Not Applicable","Notice to Comply","",""
"6140","10427267","104648625","MILLWOOD BREAD & BUTTER","Restaurant","507 MOUNT PLEASANT RD","43.7016","-79.38713","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2020-01-13","S - Significant","Corrected During Inspection","",""
"6141","10427267","104648625","MILLWOOD BREAD & BUTTER","Restaurant","507 MOUNT PLEASANT RD","43.7016","-79.38713","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-13","M - Minor","Notice to Comply","",""
"6142","10427267","104737710","MILLWOOD BREAD & BUTTER","Restaurant","507 MOUNT PLEASANT RD","43.7016","-79.38713","Pass","2","","2020-08-19","","","",""
"6143","10587496","104676440","MIMI' CONVENIENCE","Food Store (Convenience/Variety)","1686 DANFORTH AVE","43.68424","-79.32087","Pass","1","","2020-02-21","","","",""
"6144","10393178","104723634","MIMICO BAGEL & COFFEE","Restaurant","2391 LAKE SHORE BLVD W","43.61504","-79.48826","Pass","2","","2020-07-08","","","",""
"6145","9010190","104778950","MIMICO CRUISING CLUB","Private Club","200 HUMBER BAY PARK RD W","43.61778","-79.47877","Pass","2","","2020-11-19","","","",""
"6146","10591313","104709025","MIMICO PUB & GRILL","Restaurant","349 ROYAL YORK RD","43.61776","-79.49856","Pass","2","","2020-06-29","","","",""
"6147","10591313","104724041","MIMICO PUB & GRILL","Restaurant","349 ROYAL YORK RD","43.61776","-79.49856","Pass","2","","2020-07-21","","","",""
"6148","10696405","104635605","MIN-A-MART 2114","Food Store (Convenience/Variety)","730 ST CLARENS AVE","43.66759","-79.44556","Pass","2","","2020-01-02","","","",""
"6149","10717664","104767117","MINAMI RESTAURANT TORONTO","Restaurant","225 KING ST W, Unit-100","43.64681","-79.38825","Pass","3","","2020-10-21","","","",""
"6150","10677711","104682062","MINERAL CAFE","Restaurant","1027 YONGE ST","43.67764","-79.38952","Pass","2","","2020-03-02","","","",""
"6151","10377952","104767818","MING CITY RESTAURANT & BAR","Restaurant","1662 EGLINTON AVE W","43.69712","-79.44492","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-10-22","S - Significant","Corrected During Inspection","",""
